image_path,otsu_mask_path,true_label,predicted_label,correct,white_pixel_ratio,contour_area,contour_perimeter,edge_density,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7
data/processed/images/test/notumor/test_57_no-1332.png,results/otsu_baseline/otsu_masks/mask_57.png,no_tumor,tumor,False,0.4889389349489796,21368.5,694.8843365907669,0.09669961734693877,0.0006739556812616634,3.098188612472333e-08,6.058230321243862e-12,2.8183314629129445e-14,1.1372965627418836e-26,4.758821544104929e-18,-2.5050160642044054e-27
data/processed/images/test/notumor/test_59_no-1706.png,results/otsu_baseline/otsu_masks/mask_59.png,no_tumor,tumor,False,0.39919483418367346,18868.5,605.1686073541641,0.0725845025510204,0.0006717111769670608,5.306362866564945e-09,3.888214557613924e-12,1.0031567030933124e-14,-6.316673339237996e-28,-7.302756499503193e-19,1.877804332586834e-27
data/processed/images/test/notumor/test_60_no-1223.png,results/otsu_baseline/otsu_masks/mask_60.png,no_tumor,tumor,False,0.40116788903061223,19873.5,563.6295038461685,0.045001594387755105,0.0006468136256484612,1.974765569268397e-08,4.744853705562711e-12,7.279697845022918e-14,2.8280600515076624e-26,6.87120233019936e-18,-3.2104186350733635e-26
data/processed/images/test/notumor/test_61_no-1792.png,results/otsu_baseline/otsu_masks/mask_61.png,no_tumor,tumor,False,0.5215242346938775,30626.0,676.4406864643097,0.06008848852040816,0.0007640170927784096,2.8796799880291665e-08,7.774260406212658e-12,1.1431346662286645e-12,3.071607065305782e-24,1.8985196549617109e-16,-1.4759447900880257e-24
data/processed/images/test/notumor/test_68_no-1752.png,results/otsu_baseline/otsu_masks/mask_68.png,no_tumor,tumor,False,0.4057118941326531,20508.0,1945.1799211502075,0.10389429209183673,0.000749256839892988,1.953465638960315e-08,4.963362058806299e-13,3.7324495217388726e-13,8.253668475317578e-26,4.938949269155491e-17,1.3782561379646947e-25
data/processed/images/test/glioma/test_74_gl-0448.png,results/otsu_baseline/otsu_masks/mask_74.png,tumor,no_tumor,False,0.41109295280612246,23162.0,711.0681034326553,0.0340202487244898,0.0007228986138169153,1.287957669991841e-08,6.203932161318815e-12,7.491845850132427e-13,2.8161771756623537e-25,8.486398876816322e-17,1.590423820747887e-24
data/processed/images/test/meningioma/test_79_me-0251.png,results/otsu_baseline/otsu_masks/mask_79.png,tumor,no_tumor,False,0.29428411989795916,14590.5,455.68838119506836,0.025928730867346938,0.0006332199845547636,7.443576761455194e-09,3.241739269208291e-12,2.440370613505606e-14,6.646587108484142e-27,2.069573097563378e-18,1.713589145612798e-27
data/processed/images/test/meningioma/test_80_me-0976.png,results/otsu_baseline/otsu_masks/mask_80.png,tumor,no_tumor,False,0.20928332270408162,11046.5,394.5756814479828,0.031130420918367346,0.0006857689816964102,9.56629321845374e-10,2.620698756514116e-12,1.500409335177071e-13,-8.1450813491564e-26,1.4489958788858016e-18,4.7094227716998254e-26
data/processed/images/test/notumor/test_82_no-0640.png,results/otsu_baseline/otsu_masks/mask_82.png,no_tumor,tumor,False,0.5167211415816326,26356.5,1273.2417621612549,0.06078603316326531,0.0006981178998914594,6.486417157313523e-09,1.7089213176138114e-12,2.4918535493551923e-12,-5.061183797458439e-24,1.5548299071275988e-16,9.089185951247018e-25
data/processed/images/test/notumor/test_86_no-0267.png,results/otsu_baseline/otsu_masks/mask_86.png,no_tumor,tumor,False,0.5944076849489796,33953.0,693.3279899358749,0.05562420280612245,0.0007927899431000199,1.534744072748237e-08,8.611059687265541e-13,1.1033091347497353e-12,-8.624752917401175e-25,5.81015824366447e-17,-6.4237318263895345e-25
data/processed/images/test/glioma/test_87_gl-0813.png,results/otsu_baseline/otsu_masks/mask_87.png,tumor,no_tumor,False,0.34899154974489793,19617.5,582.9432131052017,0.028918207908163265,0.0007156207768334238,8.775847402638535e-09,2.8570902945462254e-12,1.5437915556196154e-12,-4.085684302459624e-25,-1.2537899070947111e-16,3.2163928715358867e-24
data/processed/images/test/notumor/test_90_no-1155.png,results/otsu_baseline/otsu_masks/mask_90.png,no_tumor,tumor,False,0.49595424107142855,31006.5,666.68332695961,0.09414859693877552,0.0007925343644235832,4.60056948464293e-09,1.1532719261736397e-12,3.809932871219856e-13,9.593374471054834e-26,1.5597158526776726e-17,-2.3361634294080743e-25
data/processed/images/test/glioma/test_92_gl-0009.png,results/otsu_baseline/otsu_masks/mask_92.png,tumor,no_tumor,False,0.46322943239795916,24188.5,841.7960253953934,0.030253507653061226,0.0007062428008277242,5.0360537043664666e-08,4.652673381839225e-12,1.4625511716116367e-12,3.2574651770037597e-24,3.1651882158835894e-16,-1.9861295159388866e-24
data/processed/images/test/notumor/test_95_no-1875.png,results/otsu_baseline/otsu_masks/mask_95.png,no_tumor,tumor,False,0.4569116709183674,23551.5,581.286358833313,0.051857461734693876,0.0006530866348954934,1.8994921308476453e-08,1.6116317520562556e-12,4.3630364820130484e-14,1.1371785565370522e-26,5.945140175499594e-18,-2.1299764267123867e-27
data/processed/images/test/notumor/test_96_no-0636.png,results/otsu_baseline/otsu_masks/mask_96.png,no_tumor,tumor,False,0.4328762755102041,24357.5,587.972650051117,0.076171875,0.0006700286297918178,2.0978339038521884e-08,1.7059882615951394e-12,3.1191201268368444e-14,3.446143276062521e-27,3.13374576091511e-18,6.316122416439955e-27
data/processed/images/test/glioma/test_99_gl-0845.png,results/otsu_baseline/otsu_masks/mask_99.png,tumor,no_tumor,False,0.42346938775510207,23044.0,757.1858526468277,0.028599330357142856,0.0008102737931365222,1.2341571745918747e-07,1.015878823752805e-11,9.180086882171459e-13,2.2073829122100847e-24,2.925413061413127e-16,-1.728216421219008e-24
data/processed/images/test/glioma/test_106_gl-0002.png,results/otsu_baseline/otsu_masks/mask_106.png,tumor,no_tumor,False,0.393734056122449,19538.0,531.0437179803848,0.034478635204081634,0.0006432239397433282,2.3529427163268266e-08,4.671875094504878e-13,5.948199996661417e-15,-4.234871518390772e-29,-1.9301189037194677e-19,3.1068948136642008e-28
data/processed/images/test/notumor/test_110_no-0101.png,results/otsu_baseline/otsu_masks/mask_110.png,no_tumor,tumor,False,0.43387276785714285,24366.5,588.8010771274567,0.07535475127551021,0.0006687142994263732,2.0784604165580598e-08,1.6606727547028403e-12,2.3112729092371608e-14,1.648759001451845e-27,2.093110327889516e-18,4.217292237857056e-27
data/processed/images/test/notumor/test_112_no-0433.png,results/otsu_baseline/otsu_masks/mask_112.png,no_tumor,tumor,False,0.40274234693877553,23439.0,580.7005738019943,0.08035714285714286,0.0007778488815340112,2.442950619600617e-08,4.204260717988382e-12,1.805406813841534e-12,3.9156520423930965e-24,2.5943440380167473e-16,-3.0673333097706645e-24
data/processed/images/test/glioma/test_114_gl-0036.png,results/otsu_baseline/otsu_masks/mask_114.png,tumor,no_tumor,False,0.21181441326530612,10665.0,387.64674961566925,0.022879464285714284,0.0006375003265043503,1.274348692441213e-09,2.997712409711958e-12,7.73269669374149e-14,3.0225973683469534e-26,9.719194863723677e-19,-2.1735990159264832e-26
data/processed/images/test/glioma/test_116_gl-0371.png,results/otsu_baseline/otsu_masks/mask_116.png,tumor,no_tumor,False,0.34159757653061223,20469.0,600.4995609521866,0.03150908801020408,0.0007541447046943884,1.50516127462011e-08,2.1831170567101764e-12,5.229968407134379e-13,5.0859357716479235e-25,8.93910783219553e-18,-2.315905445464351e-25
data/processed/images/test/meningioma/test_117_me-1427.png,results/otsu_baseline/otsu_masks/mask_117.png,tumor,no_tumor,False,0.3304966517857143,18786.5,517.0020874738693,0.027901785714285716,0.00077633864540268,7.226029677365358e-09,6.607967984238762e-12,6.886468398281186e-15,3.586840951507061e-28,4.0878553247364987e-19,1.4245618136231755e-27
data/processed/images/test/notumor/test_118_no-0975.png,results/otsu_baseline/otsu_masks/mask_118.png,no_tumor,tumor,False,0.4947983099489796,27402.0,624.700573682785,0.06313775510204081,0.0007003577527775498,2.530002672915117e-08,1.2344006199285963e-12,1.2845623110010874e-13,-5.0936847735064896e-26,-1.4461602509660215e-17,-4.684344178741139e-27
data/processed/images/test/glioma/test_120_gl-0160.png,results/otsu_baseline/otsu_masks/mask_120.png,tumor,no_tumor,False,0.35624601403061223,18886.0,520.215292096138,0.022739955357142856,0.0006606912180763042,2.3230589979761838e-08,1.1412924621608954e-12,1.9334104698261903e-14,-2.110512660232106e-27,-2.5760304136402772e-18,1.9478515220655984e-27
data/processed/images/test/glioma/test_122_gl-1394.png,results/otsu_baseline/otsu_masks/mask_122.png,tumor,no_tumor,False,0.47165975765306123,25977.0,765.5533839464188,0.03469786352040816,0.0007181829355217109,2.7168419787897686e-08,2.0294665228336675e-11,1.288772203969624e-12,6.2276595600236526e-24,2.1070639021713553e-16,2.158312463205634e-24
data/processed/images/test/notumor/test_123_no-0080.png,results/otsu_baseline/otsu_masks/mask_123.png,no_tumor,tumor,False,0.39425223214285715,17983.0,538.7005714178085,0.0817123724489796,0.000664713681562581,2.9793843212530352e-08,1.065479389323195e-12,2.7823566448816298e-15,4.672110431495675e-29,-4.307434644068777e-19,1.441082174732319e-28
data/processed/images/test/glioma/test_129_gl-0509.png,results/otsu_baseline/otsu_masks/mask_129.png,tumor,no_tumor,False,0.38002232142857145,18909.5,521.286358833313,0.03244579081632653,0.000639147154480715,1.556815984552311e-08,2.3944049331140133e-12,3.4440573165226684e-14,9.315061454287296e-27,4.036803236961544e-18,3.3234563693436606e-27
data/processed/images/test/glioma/test_136_gl-0707.png,results/otsu_baseline/otsu_masks/mask_136.png,tumor,no_tumor,False,0.2950015943877551,14623.5,455.83051550388336,0.01913265306122449,0.0006262130115287222,5.421757893605736e-10,1.4256406987806122e-12,9.864413734350365e-16,-1.1771270284929553e-29,-1.8415191902338296e-21,3.506952245706916e-29
data/processed/images/test/notumor/test_141_no-1743.png,results/otsu_baseline/otsu_masks/mask_141.png,no_tumor,tumor,False,0.4636280293367347,25952.0,625.1858534812927,0.05377072704081633,0.0007257888485178149,7.103118252159927e-08,1.1313161839141477e-12,1.6045010450136514e-15,2.4792260079903047e-29,1.2646691059347454e-19,-6.370582716316837e-29
data/processed/images/test/notumor/test_144_no-1908.png,results/otsu_baseline/otsu_masks/mask_144.png,no_tumor,tumor,False,0.5816326530612245,26897.0,698.239676117897,0.08565848214285714,0.0006581782947530914,2.7328547347589594e-09,1.8783892410176227e-12,6.153147685066038e-15,1.1264959452122141e-28,1.2699191895531835e-19,-6.518514912710675e-28
data/processed/images/test/notumor/test_148_no-1225.png,results/otsu_baseline/otsu_masks/mask_148.png,no_tumor,tumor,False,0.35732222576530615,26229.5,665.9970356225967,0.1434948979591837,0.0011224913763543333,5.430222823633408e-09,7.218165236785776e-12,6.287233905325734e-12,1.8660243302895161e-23,1.110679834894977e-16,3.802270459745356e-23
data/processed/images/test/notumor/test_150_no-0619.png,results/otsu_baseline/otsu_masks/mask_150.png,no_tumor,tumor,False,0.32653061224489793,20386.0,544.7594468593597,0.06726323341836735,0.0007067061585450359,3.583555979107281e-08,3.4457769010214886e-12,1.0907733763498112e-13,6.499844824962109e-26,1.9951118178627336e-17,1.571903052418761e-26
data/processed/images/test/notumor/test_152_no-0109.png,results/otsu_baseline/otsu_masks/mask_152.png,no_tumor,tumor,False,0.4666772959183674,31864.0,678.4995616674423,0.08448262117346939,0.0008116622115374078,3.460753033919236e-08,5.793605600401898e-12,8.058112631446723e-13,1.4343496327987392e-24,1.277398965132178e-16,-9.869553112192888e-25
data/processed/images/test/notumor/test_166_no-1342.png,results/otsu_baseline/otsu_masks/mask_166.png,no_tumor,tumor,False,0.4702646683673469,25846.5,628.256921172142,0.1168686224489796,0.0007086499824023172,8.446936869995859e-09,3.106466491106253e-13,3.891006835688354e-15,-1.0434784326979259e-28,3.54675100718522e-19,-8.609061241246836e-29
data/processed/images/test/glioma/test_167_gl-1378.png,results/otsu_baseline/otsu_masks/mask_167.png,tumor,no_tumor,False,0.2295519770408163,12943.5,433.2619733810425,0.020786830357142856,0.0007400021243068097,6.5295390810182645e-09,9.406676088832913e-12,1.8044306015487202e-13,1.973981162581813e-25,-4.085860223339456e-18,-1.276707457295856e-25
data/processed/images/test/notumor/test_168_no-1386.png,results/otsu_baseline/otsu_masks/mask_168.png,no_tumor,tumor,False,0.4274154974489796,26062.5,609.1442229747772,0.044921875,0.0006901622201203916,7.239549887835658e-09,3.924419707102412e-13,3.3277985899678014e-13,9.91053828220293e-26,2.7473130607350195e-17,6.812289530724962e-26
data/processed/images/test/notumor/test_170_no-1525.png,results/otsu_baseline/otsu_masks/mask_170.png,no_tumor,tumor,False,0.4346898915816326,24634.5,596.2569216489792,0.07517538265306123,0.000667810265232166,2.9481010451038534e-08,9.80014860835738e-13,3.386298979666935e-14,6.037745782554317e-27,5.776522367611711e-18,-1.265048802844394e-27
data/processed/images/test/notumor/test_172_no-1190.png,results/otsu_baseline/otsu_masks/mask_172.png,no_tumor,tumor,False,0.3846859056122449,24189.5,586.8010768890381,0.10082509566326531,0.0007542162434213693,2.216484253017443e-08,3.6180602140712802e-12,1.5682827237144967e-12,3.313806322617168e-24,2.1870069845829882e-16,-1.7246156012235047e-24
data/processed/images/test/notumor/test_175_no-0485.png,results/otsu_baseline/otsu_masks/mask_175.png,no_tumor,tumor,False,0.4314811862244898,21021.0,805.5533834695816,0.04960538903061224,0.0006614124391146909,2.9635272159138407e-08,2.2617912368752695e-12,9.275760368458072e-14,4.0564066427794684e-26,1.4764899947782857e-17,-1.2635495033121081e-26
data/processed/images/test/notumor/test_177_no-1025.png,results/otsu_baseline/otsu_masks/mask_177.png,no_tumor,tumor,False,0.380680006377551,24777.5,608.4579323530197,0.10224011479591837,0.0008522740954035806,7.817839326465764e-08,2.3070848825839843e-12,8.451563392641496e-13,-8.982239360900684e-25,2.330277057994174e-16,-7.654729150111941e-25
data/processed/images/test/notumor/test_179_no-0297.png,results/otsu_baseline/otsu_masks/mask_179.png,no_tumor,tumor,False,0.4642857142857143,27039.5,618.0559121370316,0.1012436224489796,0.0006846804106963685,9.948285326129392e-09,5.752647841313102e-14,1.3006982540992081e-14,3.688496379282748e-30,1.0420426147455997e-19,3.557749706441978e-28
data/processed/images/test/notumor/test_180_no-1542.png,results/otsu_baseline/otsu_masks/mask_180.png,no_tumor,tumor,False,0.3926977040816326,24725.5,600.9432128667831,0.05488679846938776,0.0007546064517132453,2.2237143149485207e-08,7.254824999722143e-12,3.099441191500445e-13,4.620941397493954e-25,4.5583129964666196e-17,-4.980602528675858e-26
data/processed/images/test/meningioma/test_182_me-1655.png,results/otsu_baseline/otsu_masks/mask_182.png,tumor,no_tumor,False,0.3243781887755102,18025.5,523.8305150270462,0.023018973214285716,0.0007705914169253607,3.440392495117187e-08,1.6141838018119336e-11,6.051146236744095e-13,1.2587633331307366e-24,3.766767891861032e-17,1.4114100369938865e-24
data/processed/images/test/notumor/test_183_no-1206.png,results/otsu_baseline/otsu_masks/mask_183.png,no_tumor,tumor,False,0.4399314413265306,24372.0,596.0731558799744,0.07304288903061225,0.0006767369888048305,3.7470215732725384e-08,9.282146910094887e-13,5.996950401544468e-15,1.4113769937218013e-28,6.855892387428716e-19,-4.245809284060271e-28
data/processed/images/test/meningioma/test_185_me-1450.png,results/otsu_baseline/otsu_masks/mask_185.png,tumor,no_tumor,False,0.1893734056122449,10355.0,385.5046144723892,0.020169005102040817,0.0007403958775785225,3.4307947980993285e-10,8.993095242884643e-12,1.0447878027329149e-12,3.662089541137476e-25,1.4653464569110107e-17,-3.1815493323149563e-24
data/processed/images/test/notumor/test_194_no-0213.png,results/otsu_baseline/otsu_masks/mask_194.png,no_tumor,tumor,False,0.4341517857142857,24365.5,588.8010765314102,0.05004384566326531,0.0006689429671115047,2.067497617108144e-08,1.6273456152175729e-12,2.5839480375079605e-14,1.4527770605005146e-27,2.1741846799462054e-18,5.095603324262389e-27
data/processed/images/test/meningioma/test_197_me-0866.png,results/otsu_baseline/otsu_masks/mask_197.png,tumor,no_tumor,False,0.2905173788265306,14770.5,456.37467098236084,0.023816167091836735,0.0006412584342176934,3.506838005868697e-09,8.179758123649052e-13,6.721742579901068e-15,-3.6523137890833655e-28,-3.944559089199616e-19,3.391544973445539e-28
data/processed/images/test/notumor/test_198_no-0354.png,results/otsu_baseline/otsu_masks/mask_198.png,no_tumor,tumor,False,0.369140625,17862.0,974.0630505084991,0.050701530612244895,0.000746588490286584,1.5348118330664935e-07,3.2155332602067787e-12,3.30914238238751e-13,3.2968895543940396e-25,1.2236564902486443e-16,-8.84584387271289e-26
data/processed/images/test/glioma/test_199_gl-0642.png,results/otsu_baseline/otsu_masks/mask_199.png,tumor,no_tumor,False,0.266422193877551,15123.5,461.62950599193573,0.02379623724489796,0.0006982249491892642,3.6784930194883205e-10,2.537185005073445e-12,1.1409810349323918e-12,1.2281573321269917e-24,2.0716097545753536e-17,1.503427257019529e-24
data/processed/images/test/notumor/test_200_no-1242.png,results/otsu_baseline/otsu_masks/mask_200.png,no_tumor,tumor,False,0.5786830357142857,34371.5,701.1686089038849,0.10048628826530612,0.0007171997312097815,5.208377832649764e-11,1.2988507746902068e-12,7.484117790673841e-13,-5.001016068971545e-25,3.0471546193909504e-18,5.425655169408069e-25
data/processed/images/test/meningioma/test_201_me-1674.png,results/otsu_baseline/otsu_masks/mask_201.png,tumor,no_tumor,False,0.4239078443877551,23089.0,814.7249566316605,0.02939652423469388,0.0007216323406359836,2.0191474687298974e-09,5.178345373104958e-12,6.486446979651129e-13,-8.505282441870256e-25,2.0049687865341454e-17,-8.30558693083204e-25
data/processed/images/test/glioma/test_205_gl-1233.png,results/otsu_baseline/otsu_masks/mask_205.png,tumor,no_tumor,False,0.3925183354591837,20981.0,603.3279881477356,0.025191326530612245,0.0006719201858546334,1.1095550125451793e-08,1.541760312076613e-14,1.3242785532781102e-13,-4.2150224360825065e-27,2.524930941276664e-18,-4.2472945475635135e-27
data/processed/images/test/notumor/test_206_no-1819.png,results/otsu_baseline/otsu_masks/mask_206.png,no_tumor,tumor,False,0.3526985012755102,10307.5,1886.819531083107,0.13333067602040816,0.0011147148455326237,5.415473360233875e-09,8.466390561867607e-12,6.323547729378749e-12,1.6264998624247285e-23,1.2256695621374395e-16,-4.3315961523279026e-23
data/processed/images/test/notumor/test_208_no-0754.png,results/otsu_baseline/otsu_masks/mask_208.png,no_tumor,tumor,False,0.3899075255102041,20715.5,552.8599523305893,0.06373565051020408,0.0006727215000171861,4.5937340352430986e-08,1.7103127633737101e-12,2.2677985824643794e-14,4.454474206264904e-27,4.855676871052122e-18,3.243186352022283e-28
data/processed/images/test/notumor/test_209_no-1489.png,results/otsu_baseline/otsu_masks/mask_209.png,no_tumor,tumor,False,0.41800860969387754,23359.0,594.7005727291107,0.13747608418367346,0.0007094532708144194,4.68268012906734e-08,9.466977421504202e-13,4.446658528049242e-14,8.370877582438544e-27,9.345431483353966e-18,-3.628318082421399e-27
data/processed/images/test/notumor/test_211_no-1301.png,results/otsu_baseline/otsu_masks/mask_211.png,no_tumor,tumor,False,0.524772799744898,30649.5,674.1980456113815,0.09375,0.0007608859782775746,2.8344383684123645e-08,7.649059268294302e-12,1.0877776825826374e-12,2.850674293557165e-24,1.7953272818227052e-16,-1.311085370161577e-24
data/processed/images/test/notumor/test_212_no-1276.png,results/otsu_baseline/otsu_masks/mask_212.png,no_tumor,tumor,False,0.5574976084183674,31739.5,691.5706298351288,0.048150510204081634,0.0006828455158390719,6.556296161558669e-11,1.1388864573487454e-12,1.217142193191724e-14,3.633405381599173e-28,-9.648751582751212e-20,1.3861924112662859e-27
